case_id,activity,timestamp_raw,timestamp_iso,year,resource,category,case_item_category,case_company,case_document_type
4508059397_00070,Clear Invoice,2019-01-04T22:59:00.000Z,2019-01-04T22:59:00+00:00,2019,NONE,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059401_00010,Clear Invoice,2019-01-03T15:11:00.000Z,2019-01-03T15:11:00+00:00,2019,user_005,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059401_00020,Clear Invoice,2019-01-03T15:11:00.000Z,2019-01-03T15:11:00+00:00,2019,user_005,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059401_00030,Clear Invoice,2019-01-03T15:11:00.000Z,2019-01-03T15:11:00+00:00,2019,user_005,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059405_00010,Clear Invoice,2019-01-04T22:59:00.000Z,2019-01-04T22:59:00+00:00,2019,NONE,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059405_00020,Clear Invoice,2019-01-04T22:59:00.000Z,2019-01-04T22:59:00+00:00,2019,NONE,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059407_00010,Record Invoice Receipt,2019-01-17T16:52:00.000Z,2019-01-17T16:52:00+00:00,2019,user_012,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059408_00010,Clear Invoice,2019-01-04T22:59:00.000Z,2019-01-04T22:59:00+00:00,2019,NONE,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059413_00010,Clear Invoice,2019-01-10T14:44:00.000Z,2019-01-10T14:44:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059414_00010,Clear Invoice,2019-01-10T14:42:00.000Z,2019-01-10T14:42:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059426_00020,Clear Invoice,2019-01-03T15:11:00.000Z,2019-01-03T15:11:00+00:00,2019,user_005,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059429_00010,Clear Invoice,2019-01-04T22:59:00.000Z,2019-01-04T22:59:00+00:00,2019,NONE,boundary,"3-way match, invoice after GR",companyID_0000,Standard PO
4508059431_00010,Clear Invoice,2019-01-04T22:59:00.000Z,2019-01-04T22:59:00+00:00,2019,NONE,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059432_00010,Clear Invoice,2019-01-04T22:59:00.000Z,2019-01-04T22:59:00+00:00,2019,NONE,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059433_00010,Remove Payment Block,2019-01-03T10:55:00.000Z,2019-01-03T10:55:00+00:00,2019,user_015,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059433_00010,Clear Invoice,2019-01-03T15:12:00.000Z,2019-01-03T15:12:00+00:00,2019,user_005,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059433_00030,Remove Payment Block,2019-01-03T10:55:00.000Z,2019-01-03T10:55:00+00:00,2019,user_015,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059433_00030,Clear Invoice,2019-01-03T15:12:00.000Z,2019-01-03T15:12:00+00:00,2019,user_005,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059433_00040,Remove Payment Block,2019-01-03T10:55:00.000Z,2019-01-03T10:55:00+00:00,2019,user_015,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059433_00040,Clear Invoice,2019-01-03T15:12:00.000Z,2019-01-03T15:12:00+00:00,2019,user_005,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059433_00050,Remove Payment Block,2019-01-03T10:55:00.000Z,2019-01-03T10:55:00+00:00,2019,user_015,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059433_00050,Clear Invoice,2019-01-03T15:12:00.000Z,2019-01-03T15:12:00+00:00,2019,user_005,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059435_00020,Change Quantity,2019-01-17T11:27:00.000Z,2019-01-17T11:27:00+00:00,2019,user_084,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059435_00020,Record Goods Receipt,2019-01-17T12:59:00.000Z,2019-01-17T12:59:00+00:00,2019,batch_03,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059435_00070,Change Quantity,2019-01-03T15:48:00.000Z,2019-01-03T15:48:00+00:00,2019,user_084,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059435_00070,Change Quantity,2019-01-03T16:02:00.000Z,2019-01-03T16:02:00+00:00,2019,user_084,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059435_00070,Record Goods Receipt,2019-01-03T18:39:00.000Z,2019-01-03T18:39:00+00:00,2019,batch_03,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059435_00070,Change Quantity,2019-01-04T10:47:00.000Z,2019-01-04T10:47:00+00:00,2019,user_084,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059435_00070,Record Goods Receipt,2019-01-04T16:39:00.000Z,2019-01-04T16:39:00+00:00,2019,batch_03,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059435_00100,Change Quantity,2019-01-08T13:58:00.000Z,2019-01-08T13:58:00+00:00,2019,user_084,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059435_00100,Record Goods Receipt,2019-01-08T17:29:00.000Z,2019-01-08T17:29:00+00:00,2019,batch_03,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059435_00110,Change Quantity,2019-01-15T07:55:00.000Z,2019-01-15T07:55:00+00:00,2019,user_084,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059435_00110,Record Goods Receipt,2019-01-15T09:19:00.000Z,2019-01-15T09:19:00+00:00,2019,batch_03,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059435_00220,Change Quantity,2019-01-11T15:45:00.000Z,2019-01-11T15:45:00+00:00,2019,user_084,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059435_00220,Record Goods Receipt,2019-01-11T16:39:00.000Z,2019-01-11T16:39:00+00:00,2019,batch_03,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059435_00270,Change Quantity,2019-01-08T13:56:00.000Z,2019-01-08T13:56:00+00:00,2019,user_084,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059435_00270,Record Goods Receipt,2019-01-08T17:29:00.000Z,2019-01-08T17:29:00+00:00,2019,batch_03,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059437_00010,Clear Invoice,2019-01-10T14:43:00.000Z,2019-01-10T14:43:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059437_00020,Clear Invoice,2019-01-10T14:43:00.000Z,2019-01-10T14:43:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059440_00010,Clear Invoice,2019-01-10T14:43:00.000Z,2019-01-10T14:43:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059440_00060,Clear Invoice,2019-01-10T14:43:00.000Z,2019-01-10T14:43:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059440_00070,Clear Invoice,2019-01-10T14:43:00.000Z,2019-01-10T14:43:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059440_00080,Clear Invoice,2019-01-10T14:43:00.000Z,2019-01-10T14:43:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059442_00010,Clear Invoice,2019-01-04T22:59:00.000Z,2019-01-04T22:59:00+00:00,2019,NONE,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059454_00010,Clear Invoice,2019-01-10T14:44:00.000Z,2019-01-10T14:44:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059454_00020,Clear Invoice,2019-01-10T14:44:00.000Z,2019-01-10T14:44:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059454_00030,Clear Invoice,2019-01-10T14:44:00.000Z,2019-01-10T14:44:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059454_00040,Clear Invoice,2019-01-10T14:44:00.000Z,2019-01-10T14:44:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059454_00050,Clear Invoice,2019-01-10T14:44:00.000Z,2019-01-10T14:44:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059454_00060,Clear Invoice,2019-01-10T14:44:00.000Z,2019-01-10T14:44:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059454_00070,Clear Invoice,2019-01-10T14:44:00.000Z,2019-01-10T14:44:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059454_00080,Clear Invoice,2019-01-10T14:44:00.000Z,2019-01-10T14:44:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059454_00090,Clear Invoice,2019-01-10T14:44:00.000Z,2019-01-10T14:44:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059454_00100,Clear Invoice,2019-01-10T14:44:00.000Z,2019-01-10T14:44:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059454_00110,Clear Invoice,2019-01-10T14:44:00.000Z,2019-01-10T14:44:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059454_00120,Clear Invoice,2019-01-10T14:44:00.000Z,2019-01-10T14:44:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059454_00130,Clear Invoice,2019-01-10T14:44:00.000Z,2019-01-10T14:44:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059454_00140,Clear Invoice,2019-01-10T14:44:00.000Z,2019-01-10T14:44:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059454_00150,Clear Invoice,2019-01-10T14:44:00.000Z,2019-01-10T14:44:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059454_00160,Clear Invoice,2019-01-10T14:44:00.000Z,2019-01-10T14:44:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059454_00170,Clear Invoice,2019-01-10T14:44:00.000Z,2019-01-10T14:44:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059454_00180,Clear Invoice,2019-01-10T14:44:00.000Z,2019-01-10T14:44:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059454_00190,Clear Invoice,2019-01-10T14:44:00.000Z,2019-01-10T14:44:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059454_00200,Clear Invoice,2019-01-10T14:44:00.000Z,2019-01-10T14:44:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059454_00210,Clear Invoice,2019-01-10T14:44:00.000Z,2019-01-10T14:44:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059454_00220,Clear Invoice,2019-01-10T14:44:00.000Z,2019-01-10T14:44:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059454_00230,Clear Invoice,2019-01-10T14:44:00.000Z,2019-01-10T14:44:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059454_00240,Clear Invoice,2019-01-10T14:44:00.000Z,2019-01-10T14:44:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059454_00250,Clear Invoice,2019-01-10T14:44:00.000Z,2019-01-10T14:44:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059454_00260,Clear Invoice,2019-01-10T14:44:00.000Z,2019-01-10T14:44:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059454_00270,Clear Invoice,2019-01-10T14:44:00.000Z,2019-01-10T14:44:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059454_00280,Clear Invoice,2019-01-10T14:44:00.000Z,2019-01-10T14:44:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059454_00290,Clear Invoice,2019-01-10T14:44:00.000Z,2019-01-10T14:44:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059454_00300,Clear Invoice,2019-01-10T14:44:00.000Z,2019-01-10T14:44:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059454_00310,Clear Invoice,2019-01-10T14:44:00.000Z,2019-01-10T14:44:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059454_00320,Clear Invoice,2019-01-10T14:44:00.000Z,2019-01-10T14:44:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059454_00330,Clear Invoice,2019-01-10T14:44:00.000Z,2019-01-10T14:44:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059454_00340,Record Invoice Receipt,2019-01-08T13:30:00.000Z,2019-01-08T13:30:00+00:00,2019,user_012,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059454_00350,Record Invoice Receipt,2019-01-08T11:58:00.000Z,2019-01-08T11:58:00+00:00,2019,user_020,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059454_00350,Record Invoice Receipt,2019-01-08T13:30:00.000Z,2019-01-08T13:30:00+00:00,2019,user_012,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059454_00350,Remove Payment Block,2019-01-14T08:13:00.000Z,2019-01-14T08:13:00+00:00,2019,user_015,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059456_00010,Remove Payment Block,2019-01-09T17:07:00.000Z,2019-01-09T17:07:00+00:00,2019,user_015,boundary,"3-way match, invoice after GR",companyID_0000,Standard PO
4508059456_00010,Clear Invoice,2019-01-10T14:42:00.000Z,2019-01-10T14:42:00+00:00,2019,user_002,boundary,"3-way match, invoice after GR",companyID_0000,Standard PO
4508059459_00010,Clear Invoice,2019-01-04T22:59:00.000Z,2019-01-04T22:59:00+00:00,2019,NONE,boundary,"3-way match, invoice after GR",companyID_0000,Standard PO
4508059461_00010,Record Invoice Receipt,2019-01-03T16:18:00.000Z,2019-01-03T16:18:00+00:00,2019,user_235,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059461_00020,Change Quantity,2019-01-08T09:58:00.000Z,2019-01-08T09:58:00+00:00,2019,user_084,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059461_00020,Record Goods Receipt,2019-01-08T10:19:00.000Z,2019-01-08T10:19:00+00:00,2019,batch_03,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059461_00030,Change Quantity,2019-01-08T12:36:00.000Z,2019-01-08T12:36:00+00:00,2019,user_084,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059461_00030,Record Goods Receipt,2019-01-09T02:09:00.000Z,2019-01-09T02:09:00+00:00,2019,batch_03,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059461_00060,Record Invoice Receipt,2019-01-03T16:17:00.000Z,2019-01-03T16:17:00+00:00,2019,user_235,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059461_00080,Clear Invoice,2019-01-04T22:59:00.000Z,2019-01-04T22:59:00+00:00,2019,NONE,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059461_00090,Change Quantity,2019-01-15T16:28:00.000Z,2019-01-15T16:28:00+00:00,2019,user_084,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059461_00090,Record Goods Receipt,2019-01-16T09:39:00.000Z,2019-01-16T09:39:00+00:00,2019,batch_03,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059461_00110,Change Quantity,2019-01-04T09:57:00.000Z,2019-01-04T09:57:00+00:00,2019,user_084,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059461_00110,Record Goods Receipt,2019-01-04T18:39:00.000Z,2019-01-04T18:39:00+00:00,2019,batch_03,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059461_00130,Change Quantity,2019-01-15T16:28:00.000Z,2019-01-15T16:28:00+00:00,2019,user_084,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059461_00130,Record Goods Receipt,2019-01-16T09:39:00.000Z,2019-01-16T09:39:00+00:00,2019,batch_03,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059461_00150,Record Invoice Receipt,2019-01-03T16:20:00.000Z,2019-01-03T16:20:00+00:00,2019,user_235,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059461_00150,Record Invoice Receipt,2019-01-03T16:22:00.000Z,2019-01-03T16:22:00+00:00,2019,user_235,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059461_00150,Record Invoice Receipt,2019-01-03T16:31:00.000Z,2019-01-03T16:31:00+00:00,2019,user_235,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059461_00150,Clear Invoice,2019-01-04T22:59:00.000Z,2019-01-04T22:59:00+00:00,2019,NONE,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059461_00170,Record Invoice Receipt,2019-01-03T16:32:00.000Z,2019-01-03T16:32:00+00:00,2019,user_235,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059462_00010,Record Invoice Receipt,2019-01-03T15:17:00.000Z,2019-01-03T15:17:00+00:00,2019,batch_00,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059462_00010,Remove Payment Block,2019-01-07T16:05:00.000Z,2019-01-07T16:05:00+00:00,2019,user_015,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059463_00010,Record Invoice Receipt,2019-01-03T09:17:00.000Z,2019-01-03T09:17:00+00:00,2019,user_235,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059463_00010,Remove Payment Block,2019-01-07T16:05:00.000Z,2019-01-07T16:05:00+00:00,2019,user_015,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059464_00010,Record Invoice Receipt,2019-01-03T09:18:00.000Z,2019-01-03T09:18:00+00:00,2019,user_235,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059464_00010,Remove Payment Block,2019-01-07T16:05:00.000Z,2019-01-07T16:05:00+00:00,2019,user_015,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059465_00010,Record Invoice Receipt,2019-01-03T09:19:00.000Z,2019-01-03T09:19:00+00:00,2019,user_235,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059465_00010,Remove Payment Block,2019-01-07T16:05:00.000Z,2019-01-07T16:05:00+00:00,2019,user_015,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059466_00010,Record Invoice Receipt,2019-01-03T10:18:00.000Z,2019-01-03T10:18:00+00:00,2019,user_235,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059466_00010,Remove Payment Block,2019-01-07T16:05:00.000Z,2019-01-07T16:05:00+00:00,2019,user_015,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059467_00010,Record Invoice Receipt,2019-01-03T08:13:00.000Z,2019-01-03T08:13:00+00:00,2019,user_235,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059468_00001,Clear Invoice,2019-01-10T14:46:00.000Z,2019-01-10T14:46:00+00:00,2019,user_002,boundary,"3-way match, invoice after GR",companyID_0000,Standard PO
4508059470_00001,Clear Invoice,2019-01-10T14:45:00.000Z,2019-01-10T14:45:00+00:00,2019,user_002,boundary,"3-way match, invoice after GR",companyID_0000,Standard PO
4508059479_00010,Clear Invoice,2019-01-10T14:43:00.000Z,2019-01-10T14:43:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059481_00010,Clear Invoice,2019-01-10T14:43:00.000Z,2019-01-10T14:43:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059481_00020,Clear Invoice,2019-01-10T14:43:00.000Z,2019-01-10T14:43:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059481_00030,Clear Invoice,2019-01-10T14:43:00.000Z,2019-01-10T14:43:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059481_00040,Clear Invoice,2019-01-10T14:43:00.000Z,2019-01-10T14:43:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059482_00010,Clear Invoice,2019-01-03T15:11:00.000Z,2019-01-03T15:11:00+00:00,2019,user_005,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059496_00010,Clear Invoice,2019-01-04T22:59:00.000Z,2019-01-04T22:59:00+00:00,2019,NONE,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059499_00010,Clear Invoice,2019-01-03T15:11:00.000Z,2019-01-03T15:11:00+00:00,2019,user_005,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059499_00020,Clear Invoice,2019-01-03T15:11:00.000Z,2019-01-03T15:11:00+00:00,2019,user_005,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059501_00010,Clear Invoice,2019-01-03T15:11:00.000Z,2019-01-03T15:11:00+00:00,2019,user_005,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059501_00030,Clear Invoice,2019-01-03T15:11:00.000Z,2019-01-03T15:11:00+00:00,2019,user_005,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059501_00050,Clear Invoice,2019-01-03T15:11:00.000Z,2019-01-03T15:11:00+00:00,2019,user_005,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059501_00080,Record Invoice Receipt,2019-01-14T15:48:00.000Z,2019-01-14T15:48:00+00:00,2019,user_013,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059501_00120,Record Invoice Receipt,2019-01-14T15:58:00.000Z,2019-01-14T15:58:00+00:00,2019,user_013,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059506_00090,Clear Invoice,2019-01-10T14:42:00.000Z,2019-01-10T14:42:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059507_00010,Clear Invoice,2019-01-04T22:59:00.000Z,2019-01-04T22:59:00+00:00,2019,NONE,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059514_00010,Clear Invoice,2019-01-04T22:59:00.000Z,2019-01-04T22:59:00+00:00,2019,NONE,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059514_00020,Clear Invoice,2019-01-04T22:59:00.000Z,2019-01-04T22:59:00+00:00,2019,NONE,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059514_00040,Clear Invoice,2019-01-04T22:59:00.000Z,2019-01-04T22:59:00+00:00,2019,NONE,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059514_00050,Clear Invoice,2019-01-04T22:59:00.000Z,2019-01-04T22:59:00+00:00,2019,NONE,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059514_00060,Clear Invoice,2019-01-04T22:59:00.000Z,2019-01-04T22:59:00+00:00,2019,NONE,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059514_00070,Clear Invoice,2019-01-04T22:59:00.000Z,2019-01-04T22:59:00+00:00,2019,NONE,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059514_00080,Clear Invoice,2019-01-04T22:59:00.000Z,2019-01-04T22:59:00+00:00,2019,NONE,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059514_00090,Clear Invoice,2019-01-04T22:59:00.000Z,2019-01-04T22:59:00+00:00,2019,NONE,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059514_00120,Clear Invoice,2019-01-04T22:59:00.000Z,2019-01-04T22:59:00+00:00,2019,NONE,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059514_00140,Clear Invoice,2019-01-04T22:59:00.000Z,2019-01-04T22:59:00+00:00,2019,NONE,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059514_00150,Clear Invoice,2019-01-04T22:59:00.000Z,2019-01-04T22:59:00+00:00,2019,NONE,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059515_00010,Clear Invoice,2019-01-04T22:59:00.000Z,2019-01-04T22:59:00+00:00,2019,NONE,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059518_00020,Clear Invoice,2019-01-10T14:45:00.000Z,2019-01-10T14:45:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059521_00010,Cancel Invoice Receipt,2019-01-09T13:57:00.000Z,2019-01-09T13:57:00+00:00,2019,user_015,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059521_00010,Record Invoice Receipt,2019-01-09T14:05:00.000Z,2019-01-09T14:05:00+00:00,2019,user_015,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059521_00010,Remove Payment Block,2019-01-09T14:14:00.000Z,2019-01-09T14:14:00+00:00,2019,user_015,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059521_00010,Clear Invoice,2019-01-09T14:33:00.000Z,2019-01-09T14:33:00+00:00,2019,user_015,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059521_00010,Clear Invoice,2019-01-10T14:41:00.000Z,2019-01-10T14:41:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059521_00020,Cancel Invoice Receipt,2019-01-09T13:57:00.000Z,2019-01-09T13:57:00+00:00,2019,user_015,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059521_00020,Record Invoice Receipt,2019-01-09T14:05:00.000Z,2019-01-09T14:05:00+00:00,2019,user_015,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059521_00020,Remove Payment Block,2019-01-09T14:14:00.000Z,2019-01-09T14:14:00+00:00,2019,user_015,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059521_00020,Clear Invoice,2019-01-09T14:33:00.000Z,2019-01-09T14:33:00+00:00,2019,user_015,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059521_00020,Clear Invoice,2019-01-10T14:41:00.000Z,2019-01-10T14:41:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059521_00030,Cancel Invoice Receipt,2019-01-09T13:57:00.000Z,2019-01-09T13:57:00+00:00,2019,user_015,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059521_00030,Record Invoice Receipt,2019-01-09T14:05:00.000Z,2019-01-09T14:05:00+00:00,2019,user_015,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059521_00030,Remove Payment Block,2019-01-09T14:14:00.000Z,2019-01-09T14:14:00+00:00,2019,user_015,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059521_00030,Clear Invoice,2019-01-09T14:33:00.000Z,2019-01-09T14:33:00+00:00,2019,user_015,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
4508059521_00030,Clear Invoice,2019-01-10T14:41:00.000Z,2019-01-10T14:41:00+00:00,2019,user_002,boundary,"3-way match, invoice before GR",companyID_0000,Standard PO
