variant,case_count,rank,case_share_pct,cumulative_case_share_pct,variant_length
Create Purchase Order Item -> Change Price -> Change Price -> Vendor creates invoice -> Change Quantity -> Record Goods Receipt -> Record Invoice Receipt -> Clear Invoice,10,636,0.0039798460595544165,93.18729951525494,8
Create Purchase Order Item -> Change Quantity -> Vendor creates invoice -> Record Goods Receipt -> Record Goods Receipt -> Record Invoice Receipt -> Remove Payment Block -> Clear Invoice,10,637,0.0039798460595544165,93.19127936131449,8
Create Purchase Order Item -> Vendor creates invoice -> Record Goods Receipt -> Record Invoice Receipt -> Record Goods Receipt -> Vendor creates invoice -> Clear Invoice -> Record Invoice Receipt -> Clear Invoice,10,638,0.0039798460595544165,93.19525920737404,9
Create Purchase Requisition Item -> Create Purchase Order Item -> Receive Order Confirmation -> Record Goods Receipt -> Change Delivery Indicator,10,639,0.0039798460595544165,93.19923905343359,5
Create Purchase Order Item -> Change Approval for Purchase Order -> Change Price -> Change Price -> Vendor creates invoice -> Record Goods Receipt -> Record Invoice Receipt -> Clear Invoice,10,640,0.0039798460595544165,93.20321889949314,8
Vendor creates invoice -> Create Purchase Order Item -> Receive Order Confirmation -> Record Goods Receipt -> Record Invoice Receipt,10,641,0.0039798460595544165,93.20719874555269,5
Create Purchase Order Item -> Record Goods Receipt -> Vendor creates debit memo -> Vendor creates invoice -> Record Invoice Receipt -> Remove Payment Block -> Clear Invoice -> Cancel Invoice Receipt -> Record Invoice Receipt -> Clear Invoice,10,642,0.0039798460595544165,93.21117859161224,10
Change Approval for Purchase Order -> Change Approval for Purchase Order -> Change Approval for Purchase Order -> Change Approval for Purchase Order -> Create Purchase Order Item -> Change Approval for Purchase Order,10,643,0.0039798460595544165,93.21515843767179,6
Create Purchase Order Item -> Vendor creates invoice -> Vendor creates debit memo -> Record Goods Receipt -> Record Invoice Receipt -> Remove Payment Block -> Clear Invoice -> Cancel Invoice Receipt -> Record Invoice Receipt -> Remove Payment Block -> Clear Invoice,10,644,0.0039798460595544165,93.21913828373134,11
Create Purchase Order Item -> Receive Order Confirmation -> Vendor creates invoice -> Record Goods Receipt -> Record Invoice Receipt -> Record Invoice Receipt -> Remove Payment Block -> Clear Invoice,10,645,0.0039798460595544165,93.22311812979089,8
Create Purchase Order Item -> Receive Order Confirmation -> Record Goods Receipt -> Vendor creates invoice -> Record Invoice Receipt -> Vendor creates invoice -> Record Goods Receipt -> Record Invoice Receipt -> Clear Invoice,10,646,0.0039798460595544165,93.22709797585044,9
Create Purchase Order Item -> Vendor creates invoice -> Record Invoice Receipt -> Record Goods Receipt -> Remove Payment Block -> Vendor creates invoice -> Record Goods Receipt -> Record Invoice Receipt -> Clear Invoice -> Clear Invoice,10,647,0.0039798460595544165,93.23107782190999,10
Create Purchase Order Item -> Change Quantity -> Record Goods Receipt -> Vendor creates invoice -> Record Invoice Receipt -> Clear Invoice -> Record Invoice Receipt,10,648,0.0039798460595544165,93.23505766796954,7
Create Purchase Order Item -> Vendor creates invoice -> Vendor creates debit memo -> Record Invoice Receipt -> Record Goods Receipt -> Remove Payment Block -> Clear Invoice -> Cancel Invoice Receipt -> Record Invoice Receipt -> Clear Invoice,10,649,0.0039798460595544165,93.23903751402909,10
Create Purchase Order Item -> Change Quantity -> Vendor creates invoice -> Record Invoice Receipt -> Record Goods Receipt,10,650,0.0039798460595544165,93.24301736008864,5
Create Purchase Order Item -> Vendor creates invoice -> Vendor creates debit memo -> Record Invoice Receipt -> Record Goods Receipt -> Record Invoice Receipt -> Cancel Invoice Receipt -> Clear Invoice -> Remove Payment Block -> Clear Invoice,10,651,0.0039798460595544165,93.2469972061482,10
Create Purchase Order Item -> Record Goods Receipt -> Vendor creates invoice -> Vendor creates debit memo -> Record Invoice Receipt -> Cancel Invoice Receipt -> Record Invoice Receipt -> Remove Payment Block -> Clear Invoice -> Clear Invoice,10,652,0.0039798460595544165,93.25097705220774,10
Create Purchase Order Item -> Change Approval for Purchase Order -> Record Goods Receipt,10,653,0.0039798460595544165,93.2549568982673,3
Create Purchase Order Item -> Receive Order Confirmation -> Vendor creates invoice -> Record Goods Receipt -> Record Invoice Receipt -> Record Invoice Receipt -> Clear Invoice,10,654,0.0039798460595544165,93.25893674432685,7
Create Purchase Order Item -> Receive Order Confirmation -> Change Quantity -> Vendor creates invoice -> Record Invoice Receipt -> Record Goods Receipt -> Remove Payment Block -> Clear Invoice,10,655,0.0039798460595544165,93.2629165903864,8
Create Purchase Order Item -> Record Goods Receipt -> Record Goods Receipt -> Record Service Entry Sheet -> Record Service Entry Sheet -> Cancel Goods Receipt,10,656,0.0039798460595544165,93.26689643644595,6
Create Purchase Order Item -> Change Quantity -> Record Goods Receipt -> Change Quantity,10,657,0.0039798460595544165,93.2708762825055,4
Create Purchase Order Item -> Delete Purchase Order Item -> Change Price,10,658,0.0039798460595544165,93.27485612856505,3
Create Purchase Order Item -> Change Price -> Change Price -> Change Quantity -> Vendor creates invoice -> Record Goods Receipt -> Record Invoice Receipt -> Clear Invoice,10,659,0.0039798460595544165,93.2788359746246,8
Create Purchase Requisition Item -> Create Purchase Order Item -> Change Price -> Vendor creates invoice -> Vendor creates debit memo -> Record Goods Receipt -> Record Invoice Receipt -> Cancel Invoice Receipt -> Clear Invoice -> Record Invoice Receipt -> Remove Payment Block -> Clear Invoice,10,660,0.0039798460595544165,93.28281582068415,12
Create Purchase Order Item -> Change Price -> Change Quantity -> Vendor creates invoice -> Change Quantity -> Record Goods Receipt -> Record Invoice Receipt -> Clear Invoice,10,661,0.0039798460595544165,93.2867956667437,8
Change Approval for Purchase Order -> Change Approval for Purchase Order -> Change Approval for Purchase Order -> Create Purchase Order Item,10,662,0.0039798460595544165,93.29077551280325,4
Create Purchase Order Item -> Vendor creates invoice -> Record Goods Receipt -> Record Invoice Receipt -> Clear Invoice -> Vendor creates invoice -> Record Goods Receipt -> Record Invoice Receipt -> Clear Invoice,10,663,0.0039798460595544165,93.2947553588628,9
Create Purchase Requisition Item -> Create Purchase Order Item -> Vendor creates invoice -> Record Goods Receipt -> Change Quantity -> Change Delivery Indicator -> Record Invoice Receipt,10,664,0.0039798460595544165,93.29873520492235,7
Create Purchase Order Item -> Vendor creates invoice -> Record Goods Receipt -> Vendor creates invoice -> Record Invoice Receipt -> Record Invoice Receipt -> Remove Payment Block -> Clear Invoice,10,665,0.0039798460595544165,93.3027150509819,8
Vendor creates invoice -> Create Purchase Order Item -> Change Approval for Purchase Order -> Record Invoice Receipt -> Clear Invoice -> Change Approval for Purchase Order -> Change Approval for Purchase Order -> Change Approval for Purchase Order -> Change Approval for Purchase Order,10,666,0.0039798460595544165,93.30669489704145,9
Create Purchase Order Item -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Record Service Entry Sheet -> Vendor creates invoice -> Record Invoice Receipt -> Set Payment Block,10,667,0.0039798460595544165,93.310674743101,14
Create Purchase Order Item -> Vendor creates invoice -> Record Invoice Receipt -> Remove Payment Block -> Record Goods Receipt -> Clear Invoice -> Record Invoice Receipt,10,668,0.0039798460595544165,93.31465458916055,7
Create Purchase Requisition Item -> Create Purchase Order Item -> Change Quantity -> Change Quantity,10,669,0.0039798460595544165,93.3186344352201,4
Create Purchase Order Item -> Vendor creates debit memo -> Vendor creates invoice -> Record Goods Receipt -> Record Invoice Receipt -> Remove Payment Block -> Clear Invoice -> Cancel Invoice Receipt -> Record Invoice Receipt -> Remove Payment Block -> Clear Invoice,10,670,0.0039798460595544165,93.32261428127966,11
Create Purchase Order Item -> Vendor creates invoice -> Record Goods Receipt -> Vendor creates invoice -> Record Goods Receipt -> Record Invoice Receipt -> Remove Payment Block -> Record Invoice Receipt -> Clear Invoice,10,671,0.0039798460595544165,93.3265941273392,9
Create Purchase Requisition Item -> Create Purchase Order Item -> Vendor creates invoice -> Record Goods Receipt -> Change Quantity -> Record Invoice Receipt -> Clear Invoice,10,672,0.0039798460595544165,93.33057397339876,7
Create Purchase Order Item -> Vendor creates invoice -> Record Goods Receipt -> Record Goods Receipt -> Cancel Goods Receipt -> Record Invoice Receipt -> Clear Invoice,10,673,0.0039798460595544165,93.3345538194583,7
Create Purchase Requisition Item -> Create Purchase Order Item -> Vendor creates invoice -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Invoice Receipt -> Clear Invoice,9,674,0.0035818614535989748,93.3381356809119,38
Create Purchase Order Item -> Receive Order Confirmation -> Update Order Confirmation -> Vendor creates invoice -> Record Goods Receipt -> Record Invoice Receipt -> Remove Payment Block -> Clear Invoice,9,675,0.0035818614535989748,93.3417175423655,8
Create Purchase Order Item -> Vendor creates invoice -> Record Goods Receipt -> Change Quantity -> Change Delivery Indicator -> Record Invoice Receipt -> Remove Payment Block -> Clear Invoice,9,676,0.0035818614535989748,93.3452994038191,8
Create Purchase Order Item -> Change Quantity -> Change Quantity -> Record Goods Receipt -> Vendor creates invoice -> Record Invoice Receipt,9,677,0.0035818614535989748,93.3488812652727,6
Create Purchase Requisition Item -> Create Purchase Order Item -> Record Invoice Receipt -> Vendor creates invoice -> Vendor creates debit memo -> Record Goods Receipt -> Cancel Invoice Receipt -> Record Invoice Receipt -> Remove Payment Block -> Clear Invoice -> Clear Invoice,9,678,0.0035818614535989748,93.35246312672629,11
Create Purchase Order Item -> Record Invoice Receipt -> Vendor creates invoice -> Record Goods Receipt -> Remove Payment Block,9,679,0.0035818614535989748,93.35604498817989,5
Create Purchase Order Item -> Receive Order Confirmation -> Change Price -> Record Goods Receipt -> Vendor creates invoice -> Record Invoice Receipt -> Record Invoice Receipt -> Clear Invoice,9,680,0.0035818614535989748,93.35962684963349,8
Create Purchase Order Item -> Vendor creates invoice -> Record Invoice Receipt -> Record Goods Receipt -> Remove Payment Block -> Vendor creates debit memo -> Cancel Invoice Receipt -> Clear Invoice -> Clear Invoice -> Record Invoice Receipt,9,681,0.0035818614535989748,93.36320871108708,10
Create Purchase Order Item -> Vendor creates invoice -> Record Goods Receipt -> Vendor creates invoice -> Record Invoice Receipt -> Record Goods Receipt -> Record Invoice Receipt -> Clear Invoice,9,682,0.0035818614535989748,93.36679057254068,8
Create Purchase Order Item -> Vendor creates invoice -> Record Goods Receipt -> Vendor creates invoice -> Vendor creates debit memo -> Record Invoice Receipt -> Cancel Invoice Receipt -> Clear Invoice -> Record Invoice Receipt -> Clear Invoice,9,683,0.0035818614535989748,93.37037243399428,10
Create Purchase Order Item -> Record Goods Receipt -> Record Service Entry Sheet -> Vendor creates invoice -> Vendor creates invoice -> Record Invoice Receipt -> Record Invoice Receipt -> Clear Invoice,9,684,0.0035818614535989748,93.37395429544787,8
Create Purchase Requisition Item -> Create Purchase Order Item -> Vendor creates invoice -> Vendor creates debit memo -> Record Goods Receipt -> Record Invoice Receipt -> Cancel Invoice Receipt -> Record Invoice Receipt -> Remove Payment Block -> Clear Invoice -> Clear Invoice,9,685,0.0035818614535989748,93.37753615690147,11
Create Purchase Order Item -> Vendor creates invoice -> Change Price -> Record Goods Receipt -> Record Invoice Receipt -> Change Delivery Indicator -> Clear Invoice,9,686,0.0035818614535989748,93.38111801835507,7
Create Purchase Order Item -> Change Quantity -> Change Quantity -> Vendor creates invoice -> Record Goods Receipt -> Record Invoice Receipt,9,687,0.0035818614535989748,93.38469987980866,6
Create Purchase Order Item -> Vendor creates invoice -> Record Goods Receipt -> Vendor creates invoice -> Record Goods Receipt -> Record Invoice Receipt -> Record Invoice Receipt -> Clear Invoice -> Remove Payment Block -> Clear Invoice,9,688,0.0035818614535989748,93.38828174126226,10
Create Purchase Order Item -> Record Goods Receipt -> Record Goods Receipt -> Vendor creates invoice -> Record Invoice Receipt -> Record Invoice Receipt -> Remove Payment Block -> Clear Invoice,9,689,0.0035818614535989748,93.39186360271586,8
Create Purchase Requisition Item -> Create Purchase Order Item -> Change Price -> Change Quantity,9,690,0.0035818614535989748,93.39544546416946,4
Create Purchase Order Item -> Delete Purchase Order Item -> Reactivate Purchase Order Item -> Record Goods Receipt,9,691,0.0035818614535989748,93.39902732562305,4
Create Purchase Order Item -> Change Approval for Purchase Order -> Vendor creates invoice -> Record Goods Receipt -> Record Invoice Receipt -> Remove Payment Block -> Release Purchase Order -> Change Approval for Purchase Order -> Clear Invoice,9,692,0.0035818614535989748,93.40260918707665,9
Create Purchase Requisition Item -> Create Purchase Order Item -> Change Price -> Change Price -> Record Goods Receipt,9,693,0.0035818614535989748,93.40619104853025,5
Create Purchase Order Item -> Change Quantity -> Vendor creates invoice -> Record Invoice Receipt -> Remove Payment Block -> Record Goods Receipt -> Clear Invoice,9,694,0.0035818614535989748,93.40977290998384,7
Create Purchase Requisition Item -> Create Purchase Order Item -> Vendor creates invoice -> Record Goods Receipt -> Record Goods Receipt -> Record Invoice Receipt -> Remove Payment Block,9,695,0.0035818614535989748,93.41335477143744,7
Create Purchase Order Item -> Record Invoice Receipt -> Record Goods Receipt -> Remove Payment Block -> Vendor creates invoice -> Clear Invoice,9,696,0.0035818614535989748,93.41693663289104,6
Create Purchase Requisition Item -> Create Purchase Order Item -> Vendor creates invoice -> Record Goods Receipt -> Change Quantity -> Record Invoice Receipt -> Remove Payment Block -> Clear Invoice,9,697,0.0035818614535989748,93.42051849434463,8
Create Purchase Requisition Item -> Create Purchase Order Item -> Change Quantity -> Record Goods Receipt -> Record Goods Receipt,9,698,0.0035818614535989748,93.42410035579823,5
Create Purchase Order Item -> Vendor creates invoice -> Record Goods Receipt -> Record Invoice Receipt -> Change Quantity -> Change Delivery Indicator -> Record Goods Receipt -> Remove Payment Block -> Clear Invoice,9,699,0.0035818614535989748,93.42768221725183,9
Create Purchase Order Item -> Vendor creates invoice -> Record Invoice Receipt -> Record Goods Receipt -> Remove Payment Block -> Vendor creates invoice -> Record Goods Receipt -> Record Invoice Receipt -> Clear Invoice,9,700,0.0035818614535989748,93.43126407870542,9
Create Purchase Order Item -> Receive Order Confirmation -> Update Order Confirmation -> Vendor creates invoice -> Record Invoice Receipt -> Record Goods Receipt -> Remove Payment Block -> Clear Invoice,9,701,0.0035818614535989748,93.43484594015902,8
Create Purchase Requisition Item -> Create Purchase Order Item -> Receive Order Confirmation -> Record Goods Receipt -> Record Invoice Receipt -> Vendor creates invoice,9,702,0.0035818614535989748,93.43842780161262,6
Create Purchase Requisition Item -> Create Purchase Order Item -> Record Goods Receipt -> Vendor creates invoice -> Change Price -> Record Invoice Receipt -> Clear Invoice,9,703,0.0035818614535989748,93.44200966306622,7
Create Purchase Order Item -> Receive Order Confirmation -> Vendor creates invoice -> Change Quantity -> Record Goods Receipt -> Record Invoice Receipt -> Remove Payment Block -> Clear Invoice,9,704,0.0035818614535989748,93.44559152451981,8
Create Purchase Order Item -> Change Quantity -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Record Goods Receipt -> Vendor creates invoice -> Record Invoice Receipt -> Clear Invoice,9,705,0.0035818614535989748,93.44917338597341,9
Create Purchase Order Item -> Receive Order Confirmation -> Record Goods Receipt -> Vendor creates invoice -> Record Goods Receipt -> Vendor creates invoice -> Record Invoice Receipt -> Record Invoice Receipt -> Remove Payment Block -> Clear Invoice,9,706,0.0035818614535989748,93.452755247427,10
Create Purchase Order Item -> Change Quantity -> Record Goods Receipt -> Change Quantity -> Change Delivery Indicator -> Record Goods Receipt,9,707,0.0035818614535989748,93.4563371088806,6
Create Purchase Order Item -> Vendor creates debit memo -> Vendor creates invoice -> Record Goods Receipt -> Record Invoice Receipt -> Clear Invoice -> Cancel Invoice Receipt -> Record Invoice Receipt -> Remove Payment Block -> Clear Invoice,9,708,0.0035818614535989748,93.4599189703342,10
Create Purchase Requisition Item -> Create Purchase Order Item -> Change Delivery Indicator -> Record Goods Receipt,9,709,0.0035818614535989748,93.4635008317878,4
Create Purchase Order Item -> Record Goods Receipt -> Vendor creates invoice -> Vendor creates invoice -> Record Goods Receipt -> Record Invoice Receipt -> Record Invoice Receipt -> Clear Invoice -> Clear Invoice,9,710,0.0035818614535989748,93.4670826932414,9
Create Purchase Order Item -> Change Price -> Vendor creates invoice -> Record Goods Receipt -> Record Invoice Receipt -> Change Price -> Change Price -> Remove Payment Block -> Clear Invoice,9,711,0.0035818614535989748,93.47066455469499,9
Create Purchase Requisition Item -> Create Purchase Order Item -> Vendor creates invoice -> Record Invoice Receipt -> Vendor creates invoice -> Vendor creates debit memo -> Cancel Invoice Receipt -> Remove Payment Block -> Clear Invoice -> Record Goods Receipt -> Record Invoice Receipt -> Clear Invoice,9,712,0.0035818614535989748,93.47424641614859,12
Create Purchase Requisition Item -> Create Purchase Order Item -> Record Goods Receipt -> Vendor creates invoice -> Record Goods Receipt -> Record Invoice Receipt -> Clear Invoice,9,713,0.0035818614535989748,93.47782827760219,7
SRM: Created -> SRM: Complete -> SRM: Awaiting Approval -> SRM: Document Completed -> SRM: Ordered -> SRM: In Transfer to Execution Syst. -> SRM: Change was Transmitted -> Create Purchase Order Item -> Vendor creates invoice -> Record Goods Receipt -> Record Invoice Receipt,9,714,0.0035818614535989748,93.48141013905578,11
Create Purchase Order Item -> Vendor creates debit memo -> Cancel Goods Receipt -> Cancel Invoice Receipt -> Remove Payment Block -> Clear Invoice,9,715,0.0035818614535989748,93.48499200050938,6
Create Purchase Order Item -> Vendor creates invoice -> Change Price -> Change Quantity -> Record Goods Receipt -> Record Invoice Receipt -> Clear Invoice,9,716,0.0035818614535989748,93.48857386196298,7
Create Purchase Order Item -> Record Goods Receipt -> Vendor creates invoice -> Change Price -> Record Invoice Receipt -> Remove Payment Block -> Clear Invoice,9,717,0.0035818614535989748,93.49215572341657,7
Create Purchase Requisition Item -> Create Purchase Order Item -> Vendor creates invoice -> Record Goods Receipt -> Change Delivery Indicator -> Record Invoice Receipt -> Clear Invoice,9,718,0.0035818614535989748,93.49573758487017,7
Create Purchase Requisition Item -> Create Purchase Order Item -> Vendor creates invoice -> Record Goods Receipt -> Change Price -> Record Invoice Receipt,9,719,0.0035818614535989748,93.49931944632377,6
Create Purchase Order Item -> Record Goods Receipt -> Receive Order Confirmation,9,720,0.0035818614535989748,93.50290130777736,3
Create Purchase Order Item -> Change Approval for Purchase Order -> Record Invoice Receipt -> Vendor creates invoice,9,721,0.0035818614535989748,93.50648316923096,4
Create Purchase Order Item -> Vendor creates invoice -> Record Goods Receipt -> Vendor creates invoice -> Record Invoice Receipt -> Record Goods Receipt -> Record Invoice Receipt -> Clear Invoice -> Clear Invoice,9,722,0.0035818614535989748,93.51006503068456,9
Create Purchase Requisition Item -> Create Purchase Order Item -> Receive Order Confirmation -> Vendor creates invoice -> Change Quantity -> Record Goods Receipt -> Record Invoice Receipt,8,723,0.003183876847643533,93.5132489075322,7
Create Purchase Order Item -> Record Goods Receipt -> Vendor creates invoice -> Vendor creates debit memo -> Record Invoice Receipt -> Cancel Invoice Receipt -> Record Invoice Receipt -> Clear Invoice,8,724,0.003183876847643533,93.51643278437984,8
Create Purchase Order Item -> Vendor creates invoice -> Record Goods Receipt -> Record Invoice Receipt -> Vendor creates debit memo -> Remove Payment Block -> Clear Invoice -> Cancel Invoice Receipt -> Clear Invoice -> Record Invoice Receipt,8,725,0.003183876847643533,93.51961666122749,10
Create Purchase Order Item -> Record Goods Receipt -> Vendor creates invoice -> Vendor creates debit memo -> Record Invoice Receipt -> Remove Payment Block -> Clear Invoice -> Cancel Invoice Receipt -> Record Invoice Receipt -> Clear Invoice,8,726,0.003183876847643533,93.52280053807513,10
Create Purchase Requisition Item -> Create Purchase Order Item -> Record Goods Receipt -> Vendor creates invoice -> Vendor creates invoice -> Vendor creates debit memo -> Record Invoice Receipt -> Cancel Invoice Receipt -> Clear Invoice -> Record Invoice Receipt,8,727,0.003183876847643533,93.52598441492277,10
Create Purchase Order Item -> Record Goods Receipt -> Vendor creates invoice -> Record Goods Receipt -> Vendor creates invoice -> Record Invoice Receipt -> Record Invoice Receipt,8,728,0.003183876847643533,93.52916829177042,7
Create Purchase Order Item -> Change Price -> Change Quantity -> Change Price -> Change Price -> Vendor creates invoice -> Vendor creates invoice -> Record Goods Receipt -> Change Quantity -> Record Goods Receipt -> Record Invoice Receipt -> Record Invoice Receipt -> Clear Invoice,8,729,0.003183876847643533,93.53235216861806,13
Create Purchase Order Item -> Record Goods Receipt -> Vendor creates invoice -> Record Goods Receipt -> Vendor creates invoice -> Record Invoice Receipt -> Clear Invoice -> Record Invoice Receipt -> Remove Payment Block -> Clear Invoice,8,730,0.003183876847643533,93.5355360454657,10
Create Purchase Requisition Item -> Create Purchase Order Item -> Change Price -> Vendor creates debit memo -> Vendor creates invoice -> Record Goods Receipt -> Record Invoice Receipt -> Cancel Invoice Receipt -> Clear Invoice -> Record Invoice Receipt -> Remove Payment Block -> Clear Invoice,8,731,0.003183876847643533,93.53871992231335,12
Create Purchase Order Item -> Receive Order Confirmation -> Vendor creates invoice -> Record Invoice Receipt -> Record Goods Receipt -> Remove Payment Block -> Clear Invoice -> Cancel Invoice Receipt,8,732,0.003183876847643533,93.54190379916099,8
Create Purchase Order Item -> Vendor creates invoice -> Record Goods Receipt -> Record Invoice Receipt -> Change Price -> Change Price -> Change Price -> Change Price -> Remove Payment Block -> Clear Invoice,8,733,0.003183876847643533,93.54508767600863,10
Create Purchase Order Item -> Record Goods Receipt -> Vendor creates invoice -> Vendor creates invoice -> Record Invoice Receipt -> Clear Invoice -> Clear Invoice,8,734,0.003183876847643533,93.54827155285628,7
Create Purchase Order Item -> Vendor creates invoice -> Record Goods Receipt -> Record Invoice Receipt -> Remove Payment Block -> Change Delivery Indicator -> Clear Invoice,8,735,0.003183876847643533,93.55145542970392,7
Create Purchase Requisition Item -> Create Purchase Order Item -> Receive Order Confirmation -> Vendor creates invoice -> Record Goods Receipt -> Record Goods Receipt -> Vendor creates invoice -> Record Invoice Receipt -> Record Invoice Receipt -> Remove Payment Block -> Clear Invoice,8,736,0.003183876847643533,93.55463930655156,11
Create Purchase Order Item -> Record Goods Receipt -> Vendor creates invoice -> Receive Order Confirmation -> Record Invoice Receipt -> Clear Invoice,8,737,0.003183876847643533,93.55782318339921,6
Create Purchase Order Item -> Receive Order Confirmation -> Update Order Confirmation -> Delete Purchase Order Item,8,738,0.003183876847643533,93.56100706024685,4
Create Purchase Order Item -> Record Goods Receipt -> Vendor creates invoice -> Vendor creates debit memo -> Record Invoice Receipt -> Record Invoice Receipt -> Cancel Invoice Receipt -> Clear Invoice -> Remove Payment Block -> Clear Invoice,8,739,0.003183876847643533,93.5641909370945,10
Create Purchase Order Item -> Change Approval for Purchase Order -> Change Approval for Purchase Order -> Vendor creates invoice -> Block Purchase Order Item -> Change Quantity -> Reactivate Purchase Order Item -> Record Goods Receipt -> Record Invoice Receipt -> Remove Payment Block -> Clear Invoice,8,740,0.003183876847643533,93.56737481394214,11
SRM: Created -> SRM: Complete -> SRM: Awaiting Approval -> SRM: Document Completed -> SRM: In Transfer to Execution Syst. -> SRM: Ordered -> SRM: Change was Transmitted -> Create Purchase Order Item -> Vendor creates invoice -> Record Goods Receipt -> Record Invoice Receipt,8,741,0.003183876847643533,93.57055869078978,11
Create Purchase Order Item -> Vendor creates invoice -> Record Invoice Receipt -> Remove Payment Block -> Clear Invoice -> Record Goods Receipt,8,742,0.003183876847643533,93.57374256763742,6
Create Purchase Order Item -> Change Delivery Indicator -> Change Delivery Indicator -> Record Goods Receipt -> Vendor creates invoice -> Record Invoice Receipt -> Clear Invoice,8,743,0.003183876847643533,93.57692644448507,7
Create Purchase Order Item -> Vendor creates invoice -> Record Invoice Receipt -> Change Quantity -> Record Goods Receipt -> Remove Payment Block -> Clear Invoice -> Record Invoice Receipt,8,744,0.003183876847643533,93.58011032133271,8
Create Purchase Order Item -> Change Delivery Indicator -> Record Goods Receipt,8,745,0.003183876847643533,93.58329419818035,3
Create Purchase Requisition Item -> Create Purchase Order Item -> Vendor creates invoice -> Record Goods Receipt -> Cancel Goods Receipt -> Record Goods Receipt -> Record Invoice Receipt -> Clear Invoice,8,746,0.003183876847643533,93.586478075028,8
Create Purchase Order Item -> Record Goods Receipt -> Vendor creates invoice -> Change Quantity -> Change Delivery Indicator -> Record Invoice Receipt -> Clear Invoice,8,747,0.003183876847643533,93.58966195187564,7
Create Purchase Requisition Item -> Create Purchase Order Item -> Receive Order Confirmation -> Vendor creates invoice -> Record Goods Receipt -> Record Goods Receipt -> Vendor creates invoice -> Record Invoice Receipt -> Record Invoice Receipt,8,748,0.003183876847643533,93.59284582872328,9
Create Purchase Order Item -> Record Goods Receipt -> Vendor creates invoice -> Change Quantity -> Change Delivery Indicator -> Record Goods Receipt -> Record Invoice Receipt -> Clear Invoice,8,749,0.003183876847643533,93.59602970557093,8
Create Purchase Requisition Item -> Create Purchase Order Item -> Receive Order Confirmation -> Record Goods Receipt -> Vendor creates invoice -> Record Invoice Receipt -> Change Price,8,750,0.003183876847643533,93.59921358241857,7
Create Purchase Order Item -> Change Price -> Receive Order Confirmation -> Vendor creates invoice -> Record Goods Receipt -> Record Invoice Receipt -> Clear Invoice,8,751,0.003183876847643533,93.60239745926621,7
Create Purchase Order Item -> Change Quantity -> Change Quantity -> Vendor creates invoice -> Record Goods Receipt -> Record Invoice Receipt -> Change Price -> Remove Payment Block -> Clear Invoice,8,752,0.003183876847643533,93.60558133611386,9
Create Purchase Requisition Item -> Create Purchase Order Item -> Receive Order Confirmation -> Record Goods Receipt -> Vendor creates invoice -> Record Goods Receipt -> Vendor creates invoice -> Record Invoice Receipt -> Record Invoice Receipt,8,753,0.003183876847643533,93.6087652129615,9
Create Purchase Order Item -> Change Quantity -> Record Goods Receipt -> Record Invoice Receipt -> Vendor creates invoice -> Clear Invoice,8,754,0.003183876847643533,93.61194908980914,6
Create Purchase Requisition Item -> Create Purchase Order Item -> Record Goods Receipt -> Cancel Goods Receipt,8,755,0.003183876847643533,93.61513296665679,4
Create Purchase Order Item -> Record Goods Receipt -> Vendor creates invoice -> Record Invoice Receipt -> Vendor creates debit memo -> Clear Invoice -> Cancel Invoice Receipt -> Clear Invoice,8,756,0.003183876847643533,93.61831684350443,8
Vendor creates invoice -> SRM: Created -> SRM: Complete -> SRM: Awaiting Approval -> SRM: Document Completed -> SRM: In Transfer to Execution Syst. -> SRM: Ordered -> SRM: Change was Transmitted -> Create Purchase Order Item -> Record Goods Receipt -> Record Invoice Receipt -> Clear Invoice,8,757,0.003183876847643533,93.62150072035207,12
Create Purchase Order Item -> Delete Purchase Order Item -> Reactivate Purchase Order Item -> Vendor creates invoice -> Record Invoice Receipt -> Record Goods Receipt -> Remove Payment Block -> Clear Invoice,8,758,0.003183876847643533,93.62468459719972,8
Create Purchase Order Item -> Change Approval for Purchase Order -> Receive Order Confirmation -> Record Goods Receipt -> Vendor creates invoice -> Record Invoice Receipt -> Change Approval for Purchase Order -> Clear Invoice,8,759,0.003183876847643533,93.62786847404736,8
